Word,log_freq_pm,Nletters,Nphon,Nsyll,Perc_known_final,letters_per_syll,phon_per_syll,letters_per_phon,letters_x_syll,phon_x_syll,is_lemma_match,lemma_length_diff,AoA_final,Age_Group
knack,1.2499579175677595,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,9.78,age_8_plus
knee,2.7527860949436014,4,2,1,1.0,4.0,2.0,2.0,4,2,1,0,4.42,below_6
kneel,1.8458266904983307,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,6.95,age_6_8
knees,3.2914700468379885,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,0,1,4.42,below_6
knew,5.913397011679827,4,2,1,1.0,4.0,2.0,2.0,4,2,0,0,4.5,below_6
knife,3.867107677316891,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,4.15,below_6
knight,3.3237656415293393,6,3,1,1.0,6.0,3.0,2.0,6,3,1,0,6.264345,age_6_8
knights,2.1435203983643585,7,4,1,1.0,7.0,4.0,1.75,7,4,0,1,6.264345,age_6_8
knitting,1.1801621556322175,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,7.244789000000001,age_6_8
knives,2.0695892452368243,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,4.15,below_6
knob,1.238658362313826,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.68,below_6
knock,4.184889992094786,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,4.63,below_6
knocked,3.2474823367797083,7,4,1,1.0,7.0,4.0,1.75,7,4,0,2,4.63,below_6
knockout,1.466337068793427,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,8.43,age_8_plus
knocks,1.6133518117552368,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,4.63,below_6
knot,1.5446379192071849,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.05,age_6_8
knots,1.8852855272388784,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,6.05,age_6_8
know,8.652104513852462,4,2,1,1.0,4.0,2.0,2.0,4,2,1,0,4.5,below_6
knowing,3.8337434483729904,7,4,2,1.0,3.5,2.0,1.75,14,8,0,3,4.5,below_6
knowledge,3.278253995446462,9,5,2,1.0,4.5,2.5,1.8,18,10,1,0,7.68,age_6_8
known,4.824541927078649,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,0,1,4.5,below_6
knows,5.5050923873003486,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,0,1,4.5,below_6
knuckles,1.493124384757077,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,5.348451000000001,below_6
kosher,1.3046163301056233,6,4,2,0.9444444444444444,3.0,2.0,1.5,12,8,1,0,13.29,age_8_plus
krauts,1.111599484194921,6,5,1,0.8333333333333334,6.0,5.0,1.2,6,5,0,1,9.27,age_8_plus
lab,3.7039612286712584,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,8.71,age_8_plus
label,2.0646264558946954,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,6.1,age_6_8
labor,2.5784327077988234,5,4,2,0.9473684210526315,2.5,2.0,1.25,10,8,1,0,8.28,age_8_plus
laboratory,2.0135949758822496,10,9,4,1.0,2.5,2.25,1.1111111111111112,40,36,1,0,8.72,age_8_plus
labs,1.6250024289752119,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,8.71,age_8_plus
lace,1.5488132906176657,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.44,age_6_8
lack,2.9309322803270756,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,8.28,age_8_plus
lacking,1.2611312181658845,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,8.28,age_8_plus
lacks,1.1307694003026412,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,8.28,age_8_plus
lad,2.7364026156930774,3,3,1,0.9444444444444444,3.0,3.0,1.0,3,3,1,0,7.35,age_6_8
ladder,2.327755831340597,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,4.39937,below_6
ladies,4.936728407806876,6,5,2,1.0,3.0,2.5,1.2,12,10,0,2,3.68,below_6
lads,2.241960471177611,4,4,1,0.9444444444444444,4.0,4.0,1.0,4,4,0,1,7.35,age_6_8
lady,5.384854775023183,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,3.68,below_6
laid,3.432087868681494,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,1,5.838065000000001,below_6
lair,1.2272296664902032,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,11.63,age_8_plus
lake,3.6109179126442243,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.61,below_6
lakes,1.1180303745252111,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.61,below_6
lamb,2.4533687662734,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.15,below_6
lame,2.478349249241841,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,9.21,age_8_plus
lamp,2.630618460969394,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,4.0,below_6
lamps,1.111599484194921,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,4.0,below_6
lance,2.473402825306516,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,11.79,age_8_plus
land,4.489957373887253,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,5.22,below_6
landed,2.6249527234337164,6,6,2,1.0,3.0,3.0,1.0,12,12,0,2,5.22,below_6
landing,2.8355174925410664,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,6.72,age_6_8
landlady,1.1244201726239824,8,8,3,0.9444444444444444,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,9.18,age_8_plus
landlord,1.8458266904983307,8,8,2,1.0,4.0,4.0,1.0,16,16,1,0,10.05,age_8_plus
lands,2.0769875527182693,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,5.22,below_6
landscape,1.2499579175677595,9,8,2,1.0,4.5,4.0,1.125,18,16,1,0,9.89,age_8_plus
lane,3.5383985031756406,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,7.0,age_6_8
language,3.586238548508752,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,6.79,age_6_8
languages,1.6288559982912019,9,9,3,1.0,3.0,3.0,1.0,27,27,0,1,6.79,age_6_8
lantern,1.1051269696893034,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.55,age_8_plus
lap,2.6721181918761467,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,3.15,below_6
laps,1.4526694300647633,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,3.15,below_6
laptop,1.4975199962301151,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,12.44,age_8_plus
larceny,1.1680407950998728,7,7,3,0.9444444444444444,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,13.24,age_8_plus
large,3.7483500077122645,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,5.74,below_6
larger,2.2187771357219535,6,5,2,1.0,3.0,2.5,1.2,12,10,0,1,5.74,below_6
largest,2.184066492758708,7,7,2,1.0,3.5,3.5,1.0,14,14,0,2,5.74,below_6
lasagna,1.5234954826333758,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,5.0,below_6
laser,2.250259273992306,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,8.67,age_8_plus
last,6.5849267964995,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,4.346085,below_6
lasted,1.9708077006770406,6,6,2,1.0,3.0,3.0,1.0,12,12,0,2,4.346085,below_6
lasting,1.2098379237783339,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.17,age_8_plus
lasts,1.7819071727850435,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,4.346085,below_6
late,5.601105356191827,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.28,below_6
later,5.6799718259624825,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,4.751051,below_6
latest,2.9819117179353585,6,6,2,1.0,3.0,3.0,1.0,12,12,0,2,5.28,below_6
latrine,1.3664917338237108,7,6,2,0.8333333333333334,3.5,3.0,1.1666666666666667,14,12,1,0,12.27,age_8_plus
latte,1.2272296664902032,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,13.47,age_8_plus
laugh,4.156736172551907,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,3.79,below_6
laughed,2.458415034341024,7,4,1,1.0,7.0,4.0,1.75,7,4,0,2,3.79,below_6
laughing,3.9758259619867635,8,5,2,1.0,4.0,2.5,1.6,16,10,0,3,3.79,below_6
laughs,3.2297963702148618,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,3.79,below_6
laughter,2.694892116524699,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,5.39,below_6
launch,3.0426532783007194,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,7.92,age_6_8
launched,1.5612358106162227,8,5,1,1.0,8.0,5.0,1.6,8,5,0,2,7.92,age_6_8
launching,1.2214659617734531,9,6,2,1.0,4.5,3.0,1.5,18,12,0,3,7.92,age_6_8
laundry,2.9986691332273003,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,6.05,age_6_8
lava,1.493124384757077,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,6.44,age_6_8
lavender,1.111599484194921,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,9.11,age_8_plus
law,4.764851760665707,3,2,1,1.0,3.0,2.0,1.5,3,2,1,0,8.33,age_8_plus
lawful,1.1557707025080584,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,11.05,age_8_plus
lawn,2.5917366734251868,4,3,1,0.9989626556016598,4.0,3.0,1.3333333333333333,4,3,1,0,5.45,below_6
laws,2.891460489631361,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,1,8.33,age_8_plus
lawsuit,1.9598185791014453,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,10.56,age_8_plus
lawyer,4.388378964854553,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,7.78,age_6_8
lawyers,3.001597393006389,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,7.78,age_6_8
lay,4.0815175486623465,3,2,1,1.0,3.0,2.0,1.5,3,2,1,0,5.838065000000001,below_6
layer,1.5488132906176657,5,3,2,1.0,2.5,1.5,1.6666666666666667,10,6,1,0,8.28,age_8_plus
layers,1.203972804325936,6,4,2,1.0,3.0,2.0,1.5,12,8,0,1,8.28,age_8_plus
laying,2.49627963996027,6,4,2,1.0,3.0,2.0,1.5,12,8,0,3,5.838065000000001,below_6
layout,1.501896370829914,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,10.47,age_8_plus
lays,1.3714792753347502,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,1,5.838065000000001,below_6
lazy,2.5327626709656355,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,6.39,age_6_8
lead,4.43384675105067,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.76,age_6_8
leader,3.4706258880939185,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,6.9,age_6_8
leaders,2.290750635347043,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,6.9,age_6_8
leadership,1.7719568419318754,10,7,3,1.0,3.3333333333333335,2.3333333333333335,1.4285714285714286,30,21,1,0,8.74,age_8_plus
leading,3.0847840511698936,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,6.76,age_6_8
leads,3.034198554381787,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,6.76,age_6_8
leaf,1.8239165808625863,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.6,below_6
league,2.976929146590895,6,3,1,1.0,6.0,3.0,2.0,6,3,1,0,8.45,age_8_plus
leagues,1.1307694003026412,7,4,1,1.0,7.0,4.0,1.75,7,4,0,1,8.45,age_8_plus
leak,2.410295785996825,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.47,below_6
leaking,1.5277598814198332,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,5.47,below_6
leaks,1.1619245680824366,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,5.47,below_6
lean,2.431202470816139,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,7.17,age_6_8
leaning,1.6591613477865308,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.477485000000001,age_6_8
leap,2.03688192726104,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.53,below_6
learn,4.783890494823875,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,4.44,below_6
learned,4.07952947643696,7,4,1,1.0,7.0,4.0,1.75,7,4,0,2,4.44,below_6
learning,3.059351254396884,8,5,2,1.0,4.0,2.5,1.6,16,10,0,3,4.44,below_6
learns,1.3614791920001665,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,4.44,below_6
learnt,1.4294665329850993,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,4.44,below_6
lease,1.9843764298831095,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,11.11,age_8_plus
leash,1.6665963262740489,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.79,below_6
least,5.34120780859028,5,4,1,1.0,5.0,4.0,1.25,5,4,0,-1,3.95,below_6
leather,2.6802154021087663,7,4,2,1.0,3.5,2.0,1.75,14,8,1,0,7.25,age_6_8
leave,6.330978371893987,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.58,below_6
leaves,3.8375529767896586,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,5.58,below_6
leaving,4.958584919249955,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,5.58,below_6
lecture,2.439786214507531,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,9.5,age_8_plus
lectures,1.255560173116429,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,9.5,age_8_plus
led,3.2196598311804094,3,3,1,1.0,3.0,3.0,1.0,3,3,0,-1,6.76,age_6_8
ledge,1.5062536761988694,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,11.05,age_8_plus
left,6.18507831536743,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,5.571640000000001,below_6
leftovers,1.2499579175677595,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,5.62,below_6
lefty,1.4105086192404854,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,7.42,age_6_8
leg,4.051955436253126,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,3.0,below_6
legacy,1.7950221148628713,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,9.63,age_8_plus
legal,3.6029370243132113,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,9.17,age_8_plus
legend,2.8990486019218538,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,8.42,age_8_plus
legendary,1.6133518117552368,9,9,4,1.0,2.25,2.25,1.0,36,36,1,0,9.89,age_8_plus
legends,1.5192128208413747,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,8.42,age_8_plus
legion,1.2443240998495035,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,11.15,age_8_plus
legit,1.2992829841302609,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,11.35,age_8_plus
legitimate,2.1435203983643585,10,9,4,1.0,2.5,2.25,1.1111111111111112,40,36,1,0,11.68,age_8_plus
legs,4.03580110660949,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,3.0,below_6
leisure,1.2611312181658845,7,4,2,1.0,3.5,2.0,1.75,14,8,1,0,9.84,age_8_plus
lemon,2.566456516752108,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,4.74,below_6
lemonade,1.8733093361921627,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,5.06,below_6
lend,2.538973871058276,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,8.45,age_8_plus
length,2.081889523318476,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,6.05,age_6_8
lengths,1.1801621556322175,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,0,1,6.05,age_6_8
lens,1.7346010553881064,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,9.53,age_8_plus
lenses,1.1861681796924295,6,6,2,1.0,3.0,3.0,1.0,12,12,0,2,9.53,age_8_plus
lent,1.552971300766329,4,4,1,1.0,4.0,4.0,1.0,4,4,0,0,8.45,age_8_plus
leopard,1.8581345381729277,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.84,age_6_8
lesbian,2.352308528346476,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,13.05,age_8_plus
lesbians,1.3099213823353169,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,0,1,13.05,age_8_plus
less,4.719373838539646,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,-2,3.95,below_6
lesser,1.3046163301056233,6,4,2,1.0,3.0,2.0,1.5,12,8,0,0,3.95,below_6
lesson,3.5036123870902247,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,7.8,age_6_8
lessons,2.7811305679527436,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,7.8,age_6_8
let,7.791620043398536,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,4.53,below_6
lethal,1.8971199848858813,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,10.16,age_8_plus
lets,2.9444389791664403,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,4.53,below_6
letter,4.426137333121355,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,4.74,below_6
letters,3.6493841934720206,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,4.74,below_6
letting,3.691816313787246,7,5,2,1.0,3.5,2.5,1.4,14,10,0,4,4.53,below_6
lettuce,1.479820419130714,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,4.28,below_6
level,3.9632378653672466,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,6.0,age_6_8
levels,2.4277482359480516,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,6.0,age_6_8
lever,1.4341503822975257,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,7.89,age_6_8
leverage,1.3151984394361602,8,6,3,1.0,2.6666666666666665,2.0,1.3333333333333333,24,18,1,0,11.67,age_8_plus
liability,1.4105086192404854,9,9,5,1.0,1.8,1.8,1.0,45,45,1,0,12.9,age_8_plus
liable,2.108429078553088,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,11.11,age_8_plus
liaison,1.3151984394361602,7,6,3,0.8888888888888888,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,14.75,age_8_plus
liar,3.587324324945498,4,3,2,1.0,2.0,1.5,1.3333333333333333,8,6,1,0,4.89,below_6
liars,1.5277598814198332,5,4,2,1.0,2.5,2.0,1.25,10,8,0,1,4.89,below_6
liberal,1.6055086342942109,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,11.17,age_8_plus
liberation,1.198073082198748,10,8,4,0.9523809523809523,2.5,2.0,1.25,40,32,1,0,13.45,age_8_plus
liberty,2.8705691305999848,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,8.83,age_8_plus
librarian,1.3564413979702095,9,9,4,1.0,2.25,2.25,1.0,36,36,1,0,6.14,age_6_8
library,3.175599841386379,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,4.95,below_6
lice,1.143348182509501,4,3,1,0.95,4.0,3.0,1.3333333333333333,4,3,0,-1,10.26,age_8_plus
licence,1.778601384650544,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,9.365532,age_8_plus
license,3.498288505837475,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.704798,age_8_plus
lick,2.481633324443031,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.3,below_6
licked,1.5735059032080372,6,4,1,1.0,6.0,4.0,1.5,6,4,0,2,4.3,below_6
licking,1.4887093665479603,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,4.3,below_6
lid,1.778601384650544,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,5.95,below_6
lie,4.797894957542932,3,2,1,1.0,3.0,2.0,1.5,3,2,1,0,3.75,below_6
lied,3.8022956706039794,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,1,3.75,below_6
lies,3.635520043288914,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,1,3.75,below_6
lieutenant,4.654333763156634,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,9.5,age_8_plus
life,6.6816662174381705,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.89,below_6
lifestyle,1.7819071727850435,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,1,0,10.68,age_8_plus
lifetime,2.9557269389402916,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,9.0,age_8_plus
lift,3.55926196081055,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,4.74,below_6
lifted,2.086767581771909,6,6,2,1.0,3.0,3.0,1.0,12,12,0,2,4.74,below_6
lifting,1.6739764335716716,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,3,4.74,below_6
lifts,1.2156688440891272,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,4.74,below_6
light,5.113168286663864,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,4.05,below_6
lighten,1.9318055428737713,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,7.95,age_6_8
lighter,2.2986558148541563,7,4,2,0.9523809523809523,3.5,2.0,1.75,14,8,1,0,7.116905000000001,age_6_8
lighthouse,1.4057124469769924,10,6,2,1.0,5.0,3.0,1.6666666666666667,20,12,1,0,6.11,age_6_8
lighting,1.992430164690206,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,7.48,age_6_8
lightning,2.7171589173004502,9,6,2,1.0,4.5,3.0,1.5,18,12,1,0,4.76,below_6
lights,4.050249242356877,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,4.05,below_6
like,8.2940398361324,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,3.685351,below_6
liked,4.379081124444125,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,3.685351,below_6
likely,3.287084074894734,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.33,age_6_8
likes,4.347110369567654,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,3.685351,below_6
liking,1.9843764298831095,6,5,2,1.0,3.0,2.5,1.2,12,10,0,2,3.685351,below_6
lilly,1.7346010553881064,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,7.436615000000001,age_6_8
lily,3.327290495372775,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,6.669311000000001,age_6_8
limb,1.7346010553881064,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,7.16,age_6_8
limbo,1.2156688440891272,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,9.21,age_8_plus
limbs,1.2776605201170952,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,7.16,age_6_8
lime,1.457246097092175,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.61,age_6_8
limit,2.6404569099696813,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,6.3,age_6_8
limitations,1.1180303745252111,11,10,4,1.0,2.75,2.5,1.1,44,40,0,1,9.22,age_8_plus
limited,2.4849066497880004,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,7.383330000000001,age_6_8
limits,2.1036557998004306,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,6.3,age_6_8
limo,2.248191020928247,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,8.42,age_8_plus
limousine,1.341173925839421,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,8.17,age_8_plus
limp,1.540445040947149,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,7.16,age_6_8
line,5.333570944999935,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.85,below_6
lined,2.010973742402375,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.85,below_6
linen,1.3664917338237108,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,7.68,age_6_8
lines,3.6745617570483264,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.85,below_6
lineup,1.341173925839421,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,8.42,age_8_plus
lingerie,1.341173925839421,8,6,3,1.0,2.6666666666666665,2.0,1.3333333333333333,24,18,1,0,13.44,age_8_plus
lining,1.7100814382137879,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,9.30159,age_8_plus
link,2.560414202296146,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,9.94,age_8_plus
linked,1.6665963262740489,6,5,1,1.0,6.0,5.0,1.2,6,5,0,2,9.94,age_8_plus
links,1.3256697393034558,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,9.94,age_8_plus
lion,2.794407769634421,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,4.42,below_6
lions,1.992430164690206,5,5,2,1.0,2.5,2.5,1.0,10,10,0,1,4.42,below_6
lip,2.463435965391124,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,3.79,below_6
lips,3.471235458365765,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,3.79,below_6
lipstick,2.282782465697866,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,5.42,below_6
liquid,2.1684933192957385,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,5.83,below_6
liquor,2.9065795681230178,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,8.4,age_8_plus
list,4.401685076258616,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,5.58,below_6
listed,1.8823048991007407,6,6,2,1.0,3.0,3.0,1.0,12,12,0,2,5.58,below_6
listen,6.302223867893282,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,5.4,below_6
listened,2.750282964725483,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,5.4,below_6
listening,4.1564290943981055,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,0,3,5.4,below_6
listens,1.8672670217362002,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,5.4,below_6
lists,1.5856272637403819,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,5.58,below_6
lit,2.3726231696976554,3,3,1,1.0,3.0,3.0,1.0,3,3,0,-2,4.05,below_6
literally,2.7402073127367412,9,7,4,1.0,2.25,1.75,1.2857142857142858,36,28,1,0,9.504747,age_8_plus
literary,1.2666713985415,8,7,4,1.0,2.0,1.75,1.1428571428571428,32,28,1,0,11.1,age_8_plus
literature,2.000419554723685,10,7,4,1.0,2.5,1.75,1.4285714285714286,40,28,1,0,9.9,age_8_plus
liters,1.320447795322304,6,5,2,1.0,3.0,2.5,1.2,12,10,0,1,9.86,age_8_plus
litter,1.593627306407458,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,7.61,age_6_8
little,7.277518703640743,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,3.95,below_6
